id,title,type,release_year,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts297483,Hometown Cha-Cha-Cha,SHOW,2021,78,"comedy', 'romance', 'drama'",KR',1,tt14518756,8.4,11060,40.151,8.2
tm1165219,Ali Wong: Don Wong,MOVIE,2022,59,comedy',US',NA,tt17542000,6.5,2352,6.125,6.9
tm1132176,Jimmy Carr: His Dark Material,MOVIE,2021,59,comedy',GB',NA,tt16259786,7.1,4775,4.254,6.6
ts269676,History of Swear Words,SHOW,2021,21,"documentation', 'comedy'",US',1,tt13617060,6.4,4877,5.6,7
ts304058,Ganglands,SHOW,2021,46,"action', 'crime', 'drama', 'thriller'",FR',1,tt13278100,7,2553,39.002,7.3
tm1229007,Paul Virzi: Nocturnal Admissions,MOVIE,2022,65,comedy',,NA,tt21049116,7.1,132,4.526,5.8
tm898614,Sweet Girl,MOVIE,2021,110,"action', 'drama', 'thriller'",US',NA,tt10731768,5.5,31312,106.627,6.7
ts273100,DOTA: Dragon's Blood,SHOW,2021,26,"scifi', 'action', 'animation', 'fantasy', 'thriller'",US',3,tt14069590,7.8,17848,29.69,8
tm1086874,Minnal Murali,MOVIE,2021,158,"comedy', 'action', 'drama', 'fantasy', 'scifi'",IN',NA,tt7268738,8.1,24681,68.032,7.2
ts222864,Falling Into Your Smile,SHOW,2021,44,"drama', 'comedy', 'romance'",CN',1,tt11290960,8.4,2267,39.102,9
ts265991,The Cook of Castamar,SHOW,2021,55,drama',ES',1,tt12626014,7.4,3807,11.161,7.1
ts256311,High-Rise Invasion,SHOW,2021,26,"thriller', 'action', 'animation', 'horror', 'scifi'",JP',1,tt13357164,6.6,2575,37.817,8.4
tm1018890,Seaspiracy,MOVIE,2021,89,documentation',US',NA,tt14152756,8.1,30307,7.09,7.9
tm996676,Viraata Parvam,MOVIE,2022,150,"romance', 'action', 'drama'",IN',NA,tt11023732,8,2343,4.78,5
ts331680,Making Fun,SHOW,2022,41,reality',US',1,tt17737382,7.1,602,5.137,7
tm1210379,Collision,MOVIE,2022,99,"drama', 'crime', 'thriller'",ZA',NA,tt10809742,3.9,886,1194.149,5.946
tm1188818,Operation Romeo,MOVIE,2022,135,"drama', 'thriller'",IN',NA,tt18923048,6.2,642,3.913,5.3
ts244930,Angry Birds: Summer Madness,SHOW,2022,14,"action', 'comedy', 'family', 'fantasy', 'animation'",US',2,tt12027896,5.8,620,17.106,7.3
tm888243,Pray Away,MOVIE,2021,101,documentation',US',NA,tt11224358,6.5,2888,10.176,7
tm1018427,Moxie,MOVIE,2021,111,"music', 'comedy', 'drama'",US',NA,tt7737700,6.7,24720,20.59,7.431
ts305264,School of Chocolate,SHOW,2021,40,reality',US',1,tt15172154,7.6,1721,2.468,7.2
tm434625,Wish Dragon,MOVIE,2021,99,"fantasy', 'animation', 'family', 'comedy', 'romance'","US', 'CN'",NA,tt5562070,7.2,25743,135.036,8.047
tm1185687,Silverton Siege,MOVIE,2022,100,"action', 'crime', 'drama', 'thriller'",ZA',NA,tt18563148,6.2,3434,230.111,6.5
tm1221280,Jaadugar,MOVIE,2022,167,"drama', 'fantasy', 'romance', 'sport', 'comedy'",IN',NA,tt13793230,7.3,2563,27.48,6.2
tm1038369,Good on Paper,MOVIE,2021,92,"comedy', 'romance'",US',NA,tt8231668,5.6,11987,14.843,5.7
tm863823,Finding ʻOhana,MOVIE,2021,123,"action', 'comedy', 'family'",US',NA,tt10332588,6.1,10056,50.07,6.5
tm912100,Bruised,MOVIE,2021,129,"drama', 'sport', 'thriller'","GB', 'US'",NA,tt8310474,6.1,14293,29.914,7
tm999817,Green Snake,MOVIE,2021,131,"fantasy', 'animation', 'action'",CN',NA,tt15000314,6.8,2348,15.949,8.5
tm1131061,Hilda and the Mountain King,MOVIE,2021,85,"fantasy', 'family', 'animation', 'comedy', 'drama'","CA', 'GB'",NA,tt15777864,7.7,2408,67.409,7.6
ts312984,Our Blues,SHOW,2022,66,drama',KR',1,tt19115260,8.5,1150,23.177,8.8
ts352579,As the Crow Flies,SHOW,2022,46,"drama', 'comedy'",TR',1,tt13323566,6.3,3039,7.481,7.9
ts311791,The Raincoat Killer: Chasing a Predator in Korea,SHOW,2021,48,"documentation', 'crime', 'history'",KR',1,tt15484900,6.4,2172,18.734,6.5
ts304053,Countdown: Inspiration4 Mission to Space,SHOW,2021,50,documentation',US',1,tt15166116,7.9,1857,6.054,6.7
tm1096775,Procession,MOVIE,2021,118,documentation',US',NA,tt14300912,7.2,1148,6.708,5.8
tm1066826,Diana: The Musical,MOVIE,2021,117,"history', 'music', 'romance', 'drama'",US',NA,tt12885272,4.2,1266,5.117,6.1
tm1161601,Ben & Jody,MOVIE,2022,114,"action', 'thriller', 'drama', 'fantasy'",ID',NA,tt13393058,5.4,222,5.486,5.7
ts271025,Bling Empire,SHOW,2021,37,reality',US',2,tt13660962,5.8,3052,7.476,8.2
tm1108648,The Wasteland,MOVIE,2022,91,"thriller', 'horror', 'drama'",ES',NA,tt13323118,4.6,3993,13.072,4.9
tm1185421,David Spade: Nothing Personal,MOVIE,2022,66,"comedy', 'documentation'",,NA,tt18955474,5.8,697,2.527,5.7
ts287532,High on the Hog: How African American Cuisine Transformed America,SHOW,2021,53,documentation',US',1,,NA,NA,3.237,8
ts329885,Standing Up,SHOW,2022,47,"comedy', 'drama'",FR',1,tt18260550,7.4,939,1.854,5.6
tm1074764,Shiny_Flakes: The Teenage Drug Lord,MOVIE,2021,96,"documentation', 'crime'",DE',NA,tt15036416,7.3,4699,10.72,7.8
ts306203,Monsters Inside: The 24 Faces of Billy Milligan,SHOW,2021,61,"documentation', 'crime'",,1,tt15287836,6.2,3397,16.88,7.2
ts240807,Power Rangers Dino Fury,SHOW,2021,21,"thriller', 'action', 'comedy', 'drama', 'fantasy', 'scifi'",,2,tt12360292,6.7,515,19.16,NA
ts291718,Pretty Smart,SHOW,2021,24,"comedy', 'drama', 'romance'",US',1,tt14369056,5.8,4451,8.866,6.9
ts271321,Beyond Evil,SHOW,2021,66,"crime', 'thriller', 'drama'",KR',1,tt13634872,8.1,3010,16.207,8.4
ts319412,Forecasting Love and Weather,SHOW,2022,66,"drama', 'romance'",KR',1,tt15140592,7.1,1617,13.284,8.7
tm999927,A Cop Movie,MOVIE,2021,107,"drama', 'crime', 'thriller', 'documentation', 'action'",MX',NA,tt14035242,7,1739,10.354,7.3
ts287294,"Money, Explained",SHOW,2021,23,documentation',US',1,tt14492910,6.9,2223,14.952,7.6
ts311915,Rebelde,SHOW,2022,40,"drama', 'romance', 'family', 'comedy', 'music'",MX',2,tt14153686,6.2,2492,138.589,7.455
tm1082314,Untold: Malice at the Palace,MOVIE,2021,69,"crime', 'documentation', 'sport'",US',NA,tt15085802,7.5,7699,8.49,7
ts307925,On the Verge,SHOW,2021,32,"comedy', 'drama'",FR',1,tt5540990,6.4,2961,8.188,5.2
tm1084966,Django & Django,MOVIE,2021,80,documentation',,NA,tt15119170,6.9,1006,NA,NA
tm1044275,A Classic Horror Story,MOVIE,2021,95,"horror', 'thriller', 'drama'",IT',NA,,NA,NA,62.411,5.9
ts272463,Colin in Black & White,SHOW,2021,32,"drama', 'sport'",US',1,tt12624928,5.5,7282,29.999,6.682
tm1106212,Photocopier,MOVIE,2021,130,"drama', 'thriller', 'crime'",ID',NA,tt13729220,6.7,3010,54.805,7.007
ts313781,The Club,SHOW,2021,47,"drama', 'comedy'",TR',2,tt13317582,7.9,7810,8.116,7.2
tm1087956,Afterlife of the Party,MOVIE,2021,109,"fantasy', 'romance', 'comedy', 'drama'",US',NA,tt11742798,5.8,8728,28.436,6.9
ts246073,Tribes of Europa,SHOW,2021,47,"scifi', 'drama', 'action', 'fantasy'",DE',1,tt9184982,6.7,12043,37.998,7.179
tm1019885,F3: Fun and Frustration,MOVIE,2022,148,"comedy', 'romance', 'family'",IN',NA,tt13645322,5.5,1199,11.729,6
ts321614,Blippi Wonders,SHOW,2021,7,animation',US',1,tt19315934,5.1,21,1.557,7
ts250092,Shaman King,SHOW,2021,25,"comedy', 'fantasy', 'animation', 'action', 'scifi'",JP',1,tt12502782,6.9,1728,56.636,8.3
ts303513,42 Days of Darkness,SHOW,2022,46,"drama', 'thriller', 'crime'",CL',1,tt15090462,6.5,1040,6.233,5.9
tm1201670,A Farewell to Ozark,MOVIE,2022,31,documentation',US',NA,,NA,NA,11.964,6.2
tm1219787,Stand Out: An LGBTQ+ Celebration,MOVIE,2022,96,"comedy', 'documentation'",,NA,tt20723644,5.9,569,4.736,5.5
ts344043,Welcome to Wedding Hell,SHOW,2022,37,"drama', 'romance'",KR',1,tt20192096,6.9,89,4.417,9
ts317078,The Journalist,SHOW,2022,51,"crime', 'drama', 'thriller'",JP',1,tt15101670,7,608,6.078,8.1
tm1219831,Dirty Daddy: The Bob Saget Tribute,MOVIE,2022,83,comedy',US',NA,tt20854216,6.6,422,6.328,5.8
ts315041,Bulgasal: Immortal Souls,SHOW,2021,71,"scifi', 'action', 'drama', 'fantasy', 'thriller'",KR',1,tt14691616,7.3,2063,10.958,8.1
ts289620,House of Secrets: The Burari Deaths,SHOW,2021,45,"history', 'documentation', 'crime'",IN',1,tt14167390,7.4,9944,7.749,7.6
tm1042481,Riverdance: The Animated Adventure,MOVIE,2021,86,"animation', 'comedy', 'fantasy'",CA',NA,tt10841088,5.4,1815,113.987,5.7
ts343492,Thermae Romae Novae,SHOW,2022,29,"comedy', 'animation', 'fantasy', 'history'",JP',1,tt13357234,7,749,1.915,7.6
tm1030071,Mandela,MOVIE,2021,144,"comedy', 'drama'",IN',NA,,NA,NA,3.11,7.5
tm1167440,My Best Friend Anne Frank,MOVIE,2021,103,drama',NL',NA,tt10360772,6.2,4035,14.03,6.6
tm1195032,Thar,MOVIE,2022,108,"action', 'thriller', 'drama', 'crime', 'western'",IN',NA,tt14479746,6.1,4703,4.937,6.8
ts297846,An astrological guide for broken hearts,SHOW,2021,34,"romance', 'comedy'",IT',2,tt14759406,7.1,3034,8.058,7
ts220196,Centaurworld,SHOW,2021,29,"scifi', 'action', 'animation', 'comedy', 'family', 'fantasy'",US',2,tt10919290,7.6,2045,9.038,7.6
tm1177856,Without Saying Goodbye,MOVIE,2022,96,"romance', 'comedy'","ES', 'PE'",NA,tt14404596,5.7,2446,93.966,7.2
tm1005109,Kingdom: Ashin of the North,MOVIE,2021,92,"fantasy', 'horror', 'thriller', 'action', 'drama'",KR',NA,tt13412252,7.2,4890,62.804,7.459
tm1144897,My Father's Violin,MOVIE,2022,112,"drama', 'music'",TR',NA,tt14369276,6.4,3216,31.324,8
ts319333,Tiger King: The Doc Antle Story,SHOW,2021,42,"crime', 'documentation'",US',1,tt16307970,6.2,1564,4.16,6.5
tm1107063,Love and Leashes,MOVIE,2022,118,"comedy', 'romance'",KR',NA,tt15553956,6.3,4273,56.793,6.7
ts272366,Amend: The Fight for America,SHOW,2021,58,"war', 'documentation', 'history'",US',1,tt13972246,7.8,1281,14.953,7
ts268102,Juvenile Justice,SHOW,2022,61,"drama', 'crime'",KR',1,tt15553922,8,2633,63.286,8.2
ts220553,The Irregulars,SHOW,2021,53,"crime', 'drama', 'fantasy', 'thriller', 'scifi'",GB',1,tt10893694,5.9,14927,10.125,7.5
ts301915,The King's Affection,SHOW,2021,65,drama',KR',1,,NA,NA,34.387,8.3
ts288195,Invisible City,SHOW,2021,37,"thriller', 'drama', 'crime', 'fantasy'",BR',2,tt8878862,7.7,18,10.14,7.1
tm1198745,Marmaduke,MOVIE,2022,88,"animation', 'comedy', 'family'","CA', 'US'",NA,tt8746404,4.8,3394,185.553,5.905
tm1003261,Nate Bargatze: The Greatest Average American,MOVIE,2021,60,comedy',US',NA,tt14078164,7.3,1360,1.881,7.1
tm1120902,The Privilege,MOVIE,2022,107,"scifi', 'thriller', 'drama', 'horror'",DE',NA,tt14637290,4.6,4293,101.24,5
ts317297,The Orbital Children,SHOW,2022,32,"scifi', 'animation', 'drama', 'fantasy'",JP',2,tt13351614,6.4,564,11.016,7.6
tm998188,More the Merrier,MOVIE,2021,112,"romance', 'comedy'",ES',NA,tt6925902,5.4,3302,83.397,6.7
ts331439,My Little Pony: Make Your Mark,SHOW,2022,45,"comedy', 'scifi', 'music', 'animation', 'drama', 'family', 'fantasy'",US',1,tt14134334,6,136,400.035,8.1
ts317522,Dig Deeper: The Disappearance of Birgit Meier,SHOW,2021,60,"crime', 'documentation'",DE',1,tt15771888,7.3,1881,2.293,7.9
tm1047503,Trees of Peace,MOVIE,2021,97,drama',US',NA,tt11316680,6.4,1104,118.558,7.3
ts29800,Surviving Death,SHOW,2021,54,"documentation', 'reality'",US',1,tt13649692,6.1,2028,0.6,6.8
tm1018418,Two Distant Strangers,MOVIE,2021,32,drama',US',NA,tt13472984,NA,NA,8.319,7.4
ts347762,Baby Fever,SHOW,2022,32,"drama', 'comedy', 'romance'",DK',1,tt19389564,6.2,532,7.276,6.3
ts296563,Who Rules The World,SHOW,2022,42,"drama', 'fantasy', 'romance'",CN',1,tt14950036,8.3,530,16.75,5.9
tm1138870,Badhaai Do,MOVIE,2022,147,"comedy', 'drama', 'crime'",IN',NA,tt11934846,7.1,16685,5.054,7
tm1207099,Jane Fonda & Lily Tomlin: Ladies Night Live,MOVIE,2022,60,"comedy', 'documentation'",US',NA,tt20723738,5.5,268,2.912,5.7
tm166973,Mixtape,MOVIE,2021,94,"comedy', 'family', 'drama', 'romance'",US',NA,tt1587420,6.6,3329,16.314,7.1
ts320502,Getting Curious with Jonathan Van Ness,SHOW,2022,26,"comedy', 'reality'",US',1,tt16584084,6.8,741,2.01,7.7
ts286317,The Sons of Sam: A Descent Into Darkness,SHOW,2021,60,"crime', 'documentation', 'history'",US',1,tt13156316,7,8500,10.533,7.3
ts301999,Open Your Eyes,SHOW,2021,47,"thriller', 'drama', 'scifi'",PL',1,tt13495314,6.5,1464,14.064,7.2
tm1104532,Britney vs. Spears,MOVIE,2021,93,"documentation', 'music'",US',NA,tt15469820,6.4,6924,6.985,7.2
ts271593,Spycraft,SHOW,2021,34,documentation',US',1,tt13789092,6.7,2044,7.337,6.9
tm1020326,Deadly Illusions,MOVIE,2021,114,thriller',US',NA,,NA,NA,18.367,5.019
ts327074,Bullsh*t the Game Show,SHOW,2022,0,reality',US',1,tt16912298,6.1,750,1.125,7.2
tm1228963,Ranveer vs Wild with Bear Grylls,MOVIE,2022,70,documentation',IN',NA,tt19315924,7.3,2024,9.73,6
tm1213009,Dear Friend,MOVIE,2022,118,"comedy', 'drama', 'romance'",IN',NA,tt15373558,5.9,251,2.299,5.5
tm1040671,Marilyn's Eyes,MOVIE,2021,110,"comedy', 'drama'",IT',NA,tt13313408,6.6,1396,6.821,6.8
tm1087932,Prey,MOVIE,2021,87,"drama', 'thriller'",DE',NA,tt15198608,4.3,7360,48.888,4.6
tm983668,Misha and the Wolves,MOVIE,2021,90,"documentation', 'drama'","BE', 'GB', 'DE'",NA,tt13648220,6.7,2474,12.641,7.2
ts241854,EDENS ZERO,SHOW,2021,24,"scifi', 'animation', 'comedy', 'action'",JP',1,,NA,NA,24.758,7.8
tm921206,The Kissing Booth 3,MOVIE,2021,112,"romance', 'comedy'","ZA', 'GB', 'US'",NA,tt12783454,4.7,16307,93.277,7.1
ts268835,Sisyphus,SHOW,2021,71,"drama', 'thriller', 'action', 'scifi', 'fantasy'",KR',1,tt13715448,7,3815,13.956,7.2
ts305263,Baking Impossible,SHOW,2021,49,reality',US',1,tt15171996,7,1114,4.722,6.3
tm319224,The Loud House Movie,MOVIE,2021,83,"comedy', 'action', 'family', 'animation', 'fantasy', 'drama', 'music', 'thriller'",US',NA,tt6714432,6.1,2027,88.011,7.6
ts301914,Inspector Koo,SHOW,2021,69,"comedy', 'drama', 'thriller', 'crime', 'action'",KR',1,tt14731794,6.9,619,18.817,7.3
tm1087160,Fever Dream,MOVIE,2021,93,"drama', 'horror', 'thriller'","CL', 'PE'",NA,tt9471660,5.4,1906,30.42,5.9
tm1045741,Blue Miracle,MOVIE,2021,95,"family', 'action', 'drama'","MX', 'US'",NA,tt7084386,6.6,6778,17.953,7.6
tm855641,Home2Home,MOVIE,2022,110,"documentation', 'action', 'european'",DE',NA,tt18304232,7.9,136,1.908,7
ts308689,Misfit: The Series,SHOW,2021,24,comedy',NL',1,tt15517928,7.1,77,2.178,8.3
ts272939,The Lost Pirate Kingdom,SHOW,2021,43,"documentation', 'drama', 'history'",US',1,tt14057360,6.6,2804,6.297,7.7
ts343251,Green Mothers' Club,SHOW,2022,70,"drama', 'thriller'",KR',1,tt15060900,6.5,120,5.439,6.2
tm473502,83,MOVIE,2021,163,"drama', 'history', 'sport'",IN',NA,tt7518786,7.5,35093,10.441,7
ts308838,Bad Sport,SHOW,2021,68,"crime', 'documentation', 'sport'",,1,tt15402912,7.3,2151,3.382,7.3
tm855075,Rurouni Kenshin: The Beginning,MOVIE,2021,138,"action', 'drama'",JP',NA,tt11991748,7.4,8273,124.417,7.8
tm1187913,Honeymoon With My Mother,MOVIE,2022,110,comedy',ES',NA,tt11269026,5.8,2660,78.984,6.23
ts349845,Mr. Good: Cop or Crook?,SHOW,2022,51,"documentation', 'crime'",NO',1,tt20113404,6.9,369,2.821,5.4
tm1134006,Death to 2021,MOVIE,2021,60,comedy',"GB', 'US'",NA,tt16301388,6.3,14529,8.126,6
tm881587,"Vengeance Is Mine, All Others Pay Cash",MOVIE,2021,114,"romance', 'drama', 'action', 'comedy'",ID',NA,tt13387422,7,559,2.51,7.8
ts349842,Rhythm + Flow France,SHOW,2022,42,"reality', 'music'",FR',1,tt20192132,6.3,92,11.242,8.5
tm816591,The Getaway King,MOVIE,2021,100,"drama', 'action', 'comedy', 'crime'",PL',NA,tt10516196,6.5,1812,5.27,6.8
tm810504,Yaksha: Ruthless Operations,MOVIE,2022,125,"action', 'crime', 'thriller'",KR',NA,tt12663250,6.2,3146,332.936,6.2
tm983270,Outside the Wire,MOVIE,2021,116,"action', 'scifi', 'thriller', 'fantasy'",US',NA,tt10451914,5.4,42078,87.801,6.4
tm1201457,Civil: Ben Crump,MOVIE,2022,101,documentation',,NA,tt19859458,5.4,170,23.162,10
ts317422,Saturday Morning All Star Hits!,SHOW,2021,23,"animation', 'comedy'",US',1,tt15977708,7.5,948,2.598,6.3
tm982887,The Minimalists: Less Is Now,MOVIE,2021,53,documentation',US',NA,tt13583144,5.9,4108,7.565,6.5
tm984155,The Devil Below,MOVIE,2021,89,"horror', 'thriller'",US',NA,tt7646322,4.2,4366,7.841,5.1
tm984204,The Seventh Day,MOVIE,2021,87,horror',US',NA,tt11263022,4.5,4403,60.598,5.5
ts287328,Yasuke,SHOW,2021,29,"drama', 'action', 'scifi', 'animation', 'fantasy', 'thriller'",US',1,tt9310330,6.2,5150,8.838,7.81
ts302489,Chicago Party Aunt,SHOW,2021,23,"animation', 'comedy'",US',1,tt15125616,5.3,1488,4.25,6.5
ts304468,Thirty-Nine,SHOW,2022,73,"drama', 'romance'",KR',1,tt15309342,7.9,150,6.647,9.4
ts108621,Sky Rojo,SHOW,2021,27,"drama', 'thriller', 'action', 'crime'",ES',3,tt8690776,6.5,8706,39.825,7.7
ts307745,Money Heist: From Tokyo to Berlin,SHOW,2021,53,"documentation', 'crime', 'drama'",ES',2,tt15384346,7.7,890,712.899,7.391
tm863919,Extinct,MOVIE,2021,85,"animation', 'comedy', 'family', 'action'","CA', 'CN', 'US'",NA,tt8241000,5.4,2590,61.643,6.4
tm974195,The Fable: The Killer Who Doesn't Kill,MOVIE,2021,132,"action', 'comedy', 'thriller'",JP',NA,tt13017204,6.8,1486,5.818,6.9
tm858000,Rurouni Kenshin: The Final,MOVIE,2021,139,"drama', 'action'",JP',NA,tt11809034,7.2,8614,64.962,7.9
ts269493,Headspace Guide to Meditation,SHOW,2021,22,"documentation', 'animation'",US',1,tt13617024,8.4,1568,4.774,7.7
tm1218547,Bruna Louise: Demolition,MOVIE,2022,65,"comedy', 'documentation'",BR',NA,tt20597270,4.5,51,2.735,6.4
ts287703,Mine,SHOW,2021,70,"thriller', 'drama'",KR',1,tt14023192,7.7,1169,11.801,7.5
ts310376,"Sex, Love & Goop",SHOW,2021,35,"reality', 'comedy', 'romance'",US',1,tt15470160,4.7,768,5.597,5.9
ts317612,Love is Blind: Japan,SHOW,2022,57,"reality', 'romance'",JP',2,tt15943826,7.1,535,2.581,7.5
tm1057343,Prophetess,MOVIE,2021,144,"drama', 'comedy'",,NA,tt14503370,6.8,6,1.4,8
ts282291,Generation 56K,SHOW,2021,30,"drama', 'romance', 'comedy'",IT',1,tt13524842,7.4,2427,5.375,7.3
tm860261,To All the Boys: Always and Forever,MOVIE,2021,115,"romance', 'comedy', 'drama'",US',NA,tt10676012,6.3,25191,53.199,7.7
ts258415,Elves,SHOW,2021,24,"thriller', 'family', 'drama', 'fantasy', 'horror', 'scifi'",DK',1,tt13231962,5.5,4165,45.71,7
tm1106044,100 días con la Tata,MOVIE,2021,82,"documentation', 'family'",,NA,tt15417248,7.9,299,2.81,7
ts297675,Sexy Beasts,SHOW,2021,23,"reality', 'romance'",,2,tt14916746,4.6,1133,36.721,5.9
tm1052498,Aileen Wuornos: American Boogeywoman,MOVIE,2021,85,"thriller', 'drama', 'horror'",US',NA,tt14265992,3.7,1538,6.83,5.4
tm1150256,Tall Girl 2,MOVIE,2022,97,"comedy', 'romance', 'drama', 'family'",US',NA,tt16085592,4.7,4356,52.544,5.8
ts310335,Insiders,SHOW,2021,46,reality',ES',2,tt15436028,4.2,742,4.397,6.9
ts301196,Top Secret UFO Projects: Declassified,SHOW,2021,44,documentation',GB',1,tt14992232,5.5,1426,22.071,7.3
ts250998,Dirty Lines,SHOW,2022,46,"drama', 'history'",NL',1,tt14859224,7.4,1840,5.758,8.3
tm1102868,Nobody Sleeps in the Woods Tonight 2,MOVIE,2021,97,"horror', 'thriller', 'comedy'",PL',NA,tt14315500,3.9,3641,100.747,4.1
ts320426,Crime Scene: The Times Square Killer,SHOW,2021,49,"thriller', 'documentation', 'crime', 'history'",US',1,tt16027926,6.5,3974,5.848,7.125
tm1223736,Chip and Potato: Chip's Holiday,MOVIE,2022,24,"family', 'animation'",CA',NA,tt20754622,NA,NA,305.336,5.8
ts343427,Samurai Rabbit: The Usagi Chronicles,SHOW,2022,25,"animation', 'action', 'comedy', 'family', 'fantasy', 'scifi'",US',1,tt12717354,6.5,407,5.716,6.7
ts243780,Sharkdog,SHOW,2021,23,"animation', 'comedy', 'family'","SG', 'US'",2,tt12211696,5.8,168,36.732,9.3
ts288005,"Nevertheless,",SHOW,2021,70,"drama', 'romance'",KR',1,tt14518284,7.2,4939,47.096,8
tm872108,A Week Away,MOVIE,2021,94,"drama', 'family', 'romance'",US',NA,tt11388278,5.7,4608,30.453,7
ts246178,Eden,SHOW,2021,25,"animation', 'drama', 'scifi', 'reality', 'family', 'fantasy', 'action'",JP',1,tt10545250,6.6,1159,11.578,7
ts283676,Last Chance U: Basketball,SHOW,2021,57,"documentation', 'sport'",US',1,tt13087512,8.3,2531,9.485,7.7
tm1143898,Jana Gana Mana,MOVIE,2022,161,"drama', 'thriller', 'crime'",IN',NA,tt13391710,8.3,9167,6.712,7.9
ts215989,Snabba Cash,SHOW,2021,43,"crime', 'drama', 'thriller', 'action'",SE',2,tt10540276,7.6,8380,6.964,7.1
tm1110389,Single All the Way,MOVIE,2021,99,"romance', 'comedy', 'drama'",CA',NA,tt14315756,6.1,15190,40.516,6.5
tm1031976,Dhamaka,MOVIE,2021,104,"thriller', 'crime', 'drama', 'action'",IN',NA,tt13510660,7.2,40263,72.416,7.3
ts308511,Back to 15,SHOW,2022,0,"drama', 'comedy'",BR',1,tt15301854,6.6,662,5.829,6.3
tm1093287,The River Runner,MOVIE,2021,86,"documentation', 'action'",,NA,tt15293256,6.9,1667,2.283,6.7
tm362072,Monster,MOVIE,2021,98,"drama', 'crime'","CA', 'US'",NA,tt2850272,6.5,5770,14.441,6.5
tm1120509,Never Back Down: Revolt,MOVIE,2021,89,"action', 'crime', 'drama', 'sport'",US',NA,tt13470094,4,535,81.744,6.6
ts320075,Aranyak,SHOW,2021,43,"thriller', 'drama', 'crime'",IN',1,tt14167344,7.9,7629,4.389,7.7
ts280892,"Devotion, a Story of Love and Desire",SHOW,2022,40,"drama', 'romance'",IT',1,tt13956560,6.4,1500,13.644,6.8
tm1091155,Untold: Breaking Point,MOVIE,2021,79,"documentation', 'sport'",US',NA,tt15101938,7.6,2490,5.385,8
ts260477,Post Mortem: No One Dies in Skarnes,SHOW,2021,45,"thriller', 'comedy', 'drama'",NO',1,tt13053222,7.1,3323,1.536,NA
ts254928,D.P.,SHOW,2021,55,"drama', 'action', 'comedy'",KR',2,,NA,NA,18.767,8.2
tm1219931,Heart Parade,MOVIE,2022,108,"comedy', 'romance'",PL',NA,tt20597408,4.9,477,354.267,5.7
tm991351,Pelé,MOVIE,2021,108,"documentation', 'sport'",GB',NA,tt13842562,7,4256,19.653,7.5
ts223450,Move to Heaven,SHOW,2021,52,drama',KR',1,tt11052470,8.6,5634,15.536,7.8
ts257504,Heirs to the Land,SHOW,2022,54,"drama', 'history', 'comedy', 'scifi'",ES',1,tt13308276,7,947,11.208,6
tm1102891,Grudge,MOVIE,2021,104,"thriller', 'crime', 'drama'",TR',NA,tt13717980,5.5,4298,61.563,6.5
ts308039,A Sinister Sect: Colonia Dignidad,SHOW,2021,53,documentation',DE',1,,NA,NA,2.503,6.6
tm998858,Brian Regan: On the Rocks,MOVIE,2021,58,comedy',US',NA,tt13926994,6.8,619,1.875,6.8
tm894254,Penguin Bloom,MOVIE,2021,95,drama',"AU', 'US'",NA,tt6317656,6.8,10148,24.152,7.1
tm983658,Rita Moreno: Just a Girl Who Decided to Go for It,MOVIE,2021,90,documentation',US',NA,tt10741846,7.7,750,4.916,7.1
ts312200,I Am Georgina,SHOW,2022,41,reality',ES',1,tt15494864,3.9,2879,43.523,7.3
ts346500,Wild Babies,SHOW,2022,30,documentation',GB',1,tt19398016,7.7,421,3.289,7.6
ts302312,Jaguar,SHOW,2021,45,"drama', 'war', 'action', 'history'",ES',1,tt11698590,5.7,1766,30.462,7.1
ts317720,Coming Out Colton,SHOW,2021,33,reality',US',1,tt14527650,6.7,1142,2.167,7.6
tm1003353,Operation Varsity Blues: The College Admissions Scandal,MOVIE,2021,100,"drama', 'documentation', 'crime'",US',NA,tt14111734,6.9,8190,8.255,7
